period,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
1991-12-20,3.1,-5.6,-2.2,28963.32,0.0,0.0,0.0,15.9
1991-12-21,6.4,-1.3,1.7,21600.0,1.0,0.3,0.49,24.5
1991-12-22,6.3,-2.1,1.5,28912.51,0.0,0.0,0.0,16.6
1991-12-23,4.6,-1.3,1.9,14448.75,1.4,1.4,0.0,15.9
1991-12-24,3.0,-2.8,0.3,28849.14,0.0,0.0,0.0,19.3
1991-12-25,3.3,-4.3,-0.8,20759.07,0.0,0.0,0.0,18.5
1991-12-26,1.9,-4.5,-1.5,28849.37,0.0,0.0,0.0,10.4
1991-12-27,6.5,-2.8,0.9,28849.29,0.0,0.0,0.0,13.2
1991-12-28,6.8,-4.4,0.4,27643.55,0.0,0.0,0.0,9.9
1991-12-29,9.4,-0.8,5.1,0.0,11.8,11.8,0.0,13.1
1991-12-30,4.9,-2.7,1.8,15658.31,2.4,1.4,0.77,22.8
1991-12-31,1.5,-4.8,-2.2,28893.87,0.0,0.0,0.0,12.0
1992-01-01,5.0,-6.2,-1.9,28895.55,0.0,0.0,0.0,9.8
1992-01-02,5.7,-3.0,1.1,10800.0,0.0,0.0,0.0,8.9
1992-01-03,9.9,1.9,5.9,20083.38,0.0,0.0,0.0,23.7
1992-01-04,8.1,5.4,6.3,0.0,11.8,11.8,0.0,34.9
1992-01-05,10.0,2.9,6.0,23813.13,0.0,0.0,0.0,20.3
1992-01-06,6.9,0.5,3.0,28845.12,0.0,0.0,0.0,15.3
1992-01-07,6.9,-0.0,2.6,28963.19,0.0,0.0,0.0,20.3
1992-01-08,5.1,-1.4,1.2,29118.95,0.0,0.0,0.0,17.7
1992-01-09,6.2,-2.4,1.9,6028.18,2.8,2.8,0.0,10.2
1992-01-10,5.9,-0.8,2.4,25213.67,0.0,0.0,0.0,15.6
1992-01-11,3.9,-1.7,0.6,28083.31,0.0,0.0,0.0,20.8
1992-01-12,5.6,-3.8,0.6,29336.46,0.0,0.0,0.0,11.9
1992-01-13,11.6,2.0,5.9,27353.52,0.0,0.0,0.0,12.2
1992-01-14,14.4,1.4,9.0,14807.39,7.3,7.3,0.0,33.7
1992-01-15,0.6,-4.7,-2.8,30032.8,0.0,0.0,0.0,31.3
1992-01-16,-2.9,-8.7,-5.7,25750.92,0.3,0.0,0.7,35.7
1992-01-17,0.4,-9.3,-4.8,22199.11,0.0,0.0,0.07,19.1
1992-01-18,-1.4,-8.7,-3.5,30477.75,0.0,0.0,0.0,24.6
1992-01-19,-5.8,-11.7,-9.1,30613.25,0.0,0.0,0.0,20.6
1992-01-20,-1.3,-9.4,-5.5,13736.79,0.4,0.0,0.49,13.0
1992-01-21,2.5,-7.2,-3.0,29898.46,0.0,0.0,0.0,14.7
1992-01-22,2.4,-5.8,-2.1,29695.94,0.0,0.0,0.0,11.5
1992-01-23,10.8,0.6,7.1,1115.29,21.2,21.2,0.0,30.6
1992-01-24,9.9,-2.9,3.2,31257.46,1.4,1.4,0.0,31.0
1992-01-25,-2.4,-6.8,-4.4,22786.75,0.0,0.0,0.07,26.9
1992-01-26,-1.2,-6.1,-3.9,31339.28,1.1,0.0,0.84,16.4
1992-01-27,1.5,-7.1,-3.1,29376.94,0.0,0.0,0.0,14.5
1992-01-28,4.5,-4.6,-0.9,31408.09,0.0,0.0,0.0,11.0
1992-01-29,7.3,-4.6,0.1,32002.05,0.0,0.0,0.0,11.3
1992-01-30,7.0,-2.8,1.3,30844.41,0.0,0.0,0.0,10.2
1992-01-31,6.7,0.4,2.8,13392.92,0.3,0.3,0.0,15.8
1992-02-01,1.3,-5.1,-1.0,32062.3,0.0,0.0,0.0,28.6
1992-02-02,2.3,-5.9,-2.7,32957.66,0.0,0.0,0.0,26.4
1992-02-03,4.4,-5.1,-1.5,33181.87,0.0,0.0,0.0,20.2
1992-02-04,4.6,-4.3,0.2,23760.03,0.2,0.2,0.0,21.7
1992-02-05,1.2,-4.2,-1.4,33476.57,0.0,0.0,0.0,28.0
1992-02-06,1.0,-5.5,-2.6,33625.19,0.0,0.0,0.0,12.2
1992-02-07,2.9,-2.6,0.1,7570.88,0.0,0.0,0.0,16.2
1992-02-08,2.3,-1.9,0.3,0.0,3.0,1.1,1.54,14.8
1992-02-09,-2.4,-7.2,-4.8,34074.27,0.0,0.0,0.0,28.0
1992-02-10,-3.0,-10.2,-6.7,34225.05,0.0,0.0,0.0,14.8
1992-02-11,7.0,-4.8,0.3,32955.53,0.0,0.0,0.0,25.3
1992-02-12,-0.5,-10.8,-6.5,34532.51,0.0,0.0,0.0,23.5
1992-02-13,0.8,-8.2,-3.6,4997.63,1.2,0.0,1.05,14.2
1992-02-14,8.1,-2.6,1.4,34659.35,2.4,0.0,1.82,13.7
1992-02-15,7.0,-2.8,2.3,768.95,10.9,10.9,0.0,15.8
1992-02-16,11.6,2.3,7.3,22403.54,3.6,3.6,0.0,19.6
1992-02-17,8.4,-3.0,2.6,31436.07,0.0,0.0,0.0,16.7
1992-02-18,6.0,0.1,3.3,0.0,1.4,1.4,0.0,13.6
1992-02-19,11.3,3.9,6.4,7533.96,0.3,0.3,0.0,12.9
1992-02-20,9.0,0.2,4.3,34078.74,0.0,0.0,0.0,20.2
1992-02-21,10.1,-2.7,3.1,30924.21,0.0,0.0,0.0,27.9
1992-02-22,9.5,-3.0,2.9,35476.97,0.2,0.2,0.0,12.7
1992-02-23,14.7,0.8,7.3,31967.46,0.2,0.2,0.0,11.5
1992-02-24,4.8,1.9,3.2,1602.92,2.9,2.9,0.0,19.7
1992-02-25,2.9,1.1,1.9,0.0,2.5,2.5,0.0,15.6
1992-02-26,6.6,-0.2,3.0,1195.75,14.9,14.9,0.0,15.3
1992-02-27,7.8,-2.7,2.5,29302.31,0.0,0.0,0.0,25.9
1992-02-28,9.2,-0.7,4.6,32157.38,0.0,0.0,0.0,18.8
1992-02-29,7.7,-6.4,-1.7,36735.9,2.8,2.8,0.0,31.9
1992-03-01,9.7,-6.4,1.0,36457.97,0.0,0.0,0.0,27.6
1992-03-02,3.2,1.0,1.8,27625.38,0.0,0.0,0.0,16.3
1992-03-03,5.1,-0.7,2.3,5363.54,0.0,0.0,0.0,13.5
1992-03-04,8.7,-2.4,2.3,36906.07,0.0,0.0,0.0,11.6
1992-03-05,15.2,-1.8,6.0,36807.47,0.0,0.0,0.0,10.8
1992-03-06,7.3,3.2,4.9,27705.9,0.0,0.0,0.0,23.1
1992-03-07,12.2,3.4,8.0,0.0,14.5,14.5,0.0,19.2
1992-03-08,14.1,8.1,10.5,10089.43,0.0,0.0,0.0,12.9
1992-03-09,13.7,6.8,9.3,11294.73,0.0,0.0,0.0,10.2
1992-03-10,12.1,5.0,8.9,5916.43,4.2,4.2,0.0,20.2
1992-03-11,11.9,-3.6,6.8,20660.75,21.4,21.4,0.0,32.3
1992-03-12,3.0,-5.2,-1.6,38762.57,0.0,0.0,0.0,29.8
1992-03-13,1.7,-5.2,-2.0,39059.54,0.0,0.0,0.0,21.2
1992-03-14,3.1,-5.1,-1.4,39372.07,0.0,0.0,0.0,26.2
1992-03-15,0.4,-5.1,-2.6,39698.98,0.0,0.0,0.0,22.7
1992-03-16,1.2,-7.7,-3.8,39802.37,0.0,0.0,0.0,21.1
1992-03-17,8.2,-4.4,1.2,24438.82,0.7,0.4,0.28,18.1
1992-03-18,6.1,-2.8,1.7,34280.51,0.5,0.0,0.42,17.6
1992-03-19,0.5,-1.7,-0.1,0.0,19.2,2.4,11.9,22.5
1992-03-20,2.9,-6.7,-1.7,33370.36,0.0,0.0,0.0,13.9
1992-03-21,2.2,-8.0,-2.8,40532.68,0.0,0.0,0.0,17.5
1992-03-22,0.6,-9.9,-3.6,22492.89,7.5,0.0,5.25,17.6
1992-03-23,2.0,-4.4,-1.0,30265.68,1.0,0.0,0.77,13.1
1992-03-24,2.9,-11.5,-4.1,41257.77,0.0,0.0,0.07,16.9
1992-03-25,7.2,-6.2,2.0,38880.86,0.0,0.0,0.0,17.7
1992-03-26,10.3,3.1,6.6,6696.08,12.4,12.4,0.0,31.2
1992-03-27,12.5,3.9,8.2,19964.54,7.4,7.4,0.0,29.8
1992-03-28,5.8,0.4,2.9,41906.54,0.0,0.0,0.0,32.2
1992-03-29,11.1,-0.1,4.6,42068.35,0.0,0.0,0.0,27.7
1992-03-30,10.9,-0.3,5.5,25851.81,0.9,0.9,0.0,12.0
1992-03-31,13.5,3.2,7.0,32025.69,8.9,8.9,0.0,17.8
1992-04-01,12.9,-0.5,6.4,30046.98,1.5,1.5,0.0,19.4
1992-04-02,8.2,-0.3,4.1,39730.34,0.8,0.8,0.0,19.1
1992-04-03,7.2,-0.5,3.2,38523.55,0.3,0.1,0.14,25.5
1992-04-04,8.6,-1.6,3.7,39290.1,0.0,0.0,0.0,14.1
1992-04-05,9.7,-0.8,4.3,43132.6,0.0,0.0,0.0,30.7
1992-04-06,12.7,0.7,6.1,43193.5,0.0,0.0,0.0,23.1
1992-04-07,13.3,1.9,7.2,43200.0,1.1,1.1,0.0,13.4
1992-04-08,16.7,4.9,10.1,43200.0,0.3,0.3,0.0,19.6
1992-04-09,13.8,3.7,8.1,23511.5,1.3,1.3,0.0,10.1
1992-04-10,18.0,2.2,10.1,41889.56,0.7,0.7,0.0,11.2
1992-04-11,12.6,6.7,8.7,24781.56,4.9,4.9,0.0,17.9
1992-04-12,15.5,5.0,9.3,34782.18,0.7,0.7,0.0,23.3
1992-04-13,8.3,-0.3,4.0,43294.66,0.0,0.0,0.0,22.7
1992-04-14,11.9,0.6,6.3,37415.03,0.0,0.0,0.0,13.8
1992-04-15,11.8,2.2,6.6,43368.46,0.0,0.0,0.0,15.1
1992-04-16,7.5,4.8,6.1,6130.45,2.9,2.9,0.0,19.0
1992-04-17,17.4,5.6,9.1,16000.94,13.7,13.7,0.0,14.4
1992-04-18,8.7,4.4,6.1,397.15,4.9,4.9,0.0,13.4
1992-04-19,9.9,5.4,7.2,2461.05,2.9,2.9,0.0,12.1
1992-04-20,13.3,6.2,9.3,2138.1,0.0,0.0,0.0,9.8
1992-04-21,20.4,9.7,14.3,14670.87,0.0,0.0,0.0,18.3
1992-04-22,16.0,14.0,14.8,0.0,13.5,13.5,0.0,17.7
1992-04-23,21.5,12.0,16.4,43485.41,0.0,0.0,0.0,16.6
1992-04-24,23.7,9.5,16.5,39698.47,14.6,14.6,0.0,17.1
1992-04-25,13.4,6.8,8.6,0.0,3.3,3.3,0.0,14.4
1992-04-26,11.5,5.1,8.0,31439.96,0.2,0.2,0.0,12.6
1992-04-27,14.0,4.6,9.6,37971.36,0.5,0.5,0.0,9.6
1992-04-28,12.4,4.5,8.2,44147.59,0.1,0.1,0.0,15.6
1992-04-29,12.5,3.0,7.7,45791.23,0.0,0.0,0.0,15.0
1992-04-30,15.3,2.6,9.2,41796.51,0.0,0.0,0.0,15.7
1992-05-01,17.3,6.5,12.3,30610.28,0.4,0.4,0.0,10.9
1992-05-02,26.4,11.6,18.5,44920.17,1.0,1.0,0.0,18.8
1992-05-03,21.0,12.6,17.4,46475.03,0.0,0.0,0.0,22.9
1992-05-04,13.5,9.2,11.6,28629.66,0.0,0.0,0.0,17.3
1992-05-05,10.5,6.2,8.2,9984.88,0.7,0.7,0.0,15.8
1992-05-06,12.8,3.7,7.8,47034.73,0.0,0.0,0.0,15.7
1992-05-07,13.2,4.9,8.7,39026.65,0.0,0.0,0.0,20.8
1992-05-08,12.4,7.2,9.6,0.0,14.6,14.6,0.0,21.1
1992-05-09,19.6,10.9,14.6,36465.47,9.1,9.1,0.0,18.4
1992-05-10,19.2,9.9,14.3,31826.9,4.5,4.5,0.0,10.5
1992-05-11,18.9,10.9,14.3,47817.2,0.0,0.0,0.0,17.8
1992-05-12,18.8,7.9,13.4,39342.73,0.0,0.0,0.0,12.0
1992-05-13,20.0,12.7,15.5,15152.45,0.6,0.6,0.0,10.9
1992-05-14,22.7,12.8,17.3,45992.38,0.0,0.0,0.0,13.9
1992-05-15,16.8,11.6,13.9,25691.41,0.0,0.0,0.0,17.3
1992-05-16,12.9,10.7,11.6,0.0,6.1,6.1,0.0,13.7
1992-05-17,17.5,10.1,13.0,44192.04,0.0,0.0,0.0,10.9
1992-05-18,22.8,10.8,17.0,34263.02,0.8,0.8,0.0,18.5
1992-05-19,18.4,9.2,14.2,49028.77,0.0,0.0,0.0,17.4
1992-05-20,20.8,6.5,14.1,49122.69,0.0,0.0,0.0,9.9
1992-05-21,27.4,7.5,18.0,49214.62,0.0,0.0,0.0,9.2
1992-05-22,30.1,12.5,21.1,49304.52,0.0,0.0,0.0,10.4
1992-05-23,30.3,12.8,21.7,49392.32,0.0,0.0,0.0,9.8
1992-05-24,26.3,9.5,18.2,40541.31,4.9,4.9,0.0,24.5
1992-05-25,13.9,8.5,10.9,2496.98,0.6,0.6,0.0,21.6
1992-05-26,14.2,8.2,10.8,30834.42,3.2,3.2,0.0,13.6
1992-05-27,16.3,8.0,12.1,48347.88,0.6,0.6,0.0,10.1
1992-05-28,18.5,7.9,13.5,48783.87,0.0,0.0,0.0,14.1
1992-05-29,20.6,9.7,15.3,49762.44,0.0,0.0,0.0,13.4
1992-05-30,17.9,8.2,13.8,37535.63,4.4,4.4,0.0,15.9
1992-05-31,15.8,13.5,14.8,0.0,41.9,41.9,0.0,20.8
1992-06-01,17.9,12.4,15.6,11502.29,0.4,0.4,0.0,17.3
1992-06-02,22.5,10.7,16.6,46892.43,0.0,0.0,0.0,12.6
1992-06-03,25.1,10.8,18.7,49969.56,0.0,0.0,0.0,12.6
1992-06-04,23.2,13.3,18.3,47469.72,0.0,0.0,0.0,15.8
1992-06-05,17.0,15.2,16.3,1134.6,39.6,39.6,0.0,27.0
1992-06-06,23.5,15.7,18.7,23076.41,3.3,3.3,0.0,16.2
1992-06-07,26.2,16.3,21.6,46800.0,0.3,0.3,0.0,10.3
1992-06-08,26.7,19.2,22.8,36480.43,6.7,6.7,0.0,9.5
1992-06-09,24.6,17.6,20.9,48882.23,0.0,0.0,0.0,14.8
1992-06-10,24.2,14.5,19.4,50198.69,0.0,0.0,0.0,17.0
1992-06-11,23.3,13.8,18.6,50226.12,0.0,0.0,0.0,16.9
1992-06-12,25.9,13.0,19.6,50252.43,0.0,0.0,0.0,9.9
1992-06-13,27.4,15.4,21.5,50277.54,0.0,0.0,0.0,14.5
1992-06-14,27.5,16.8,22.0,49820.76,0.0,0.0,0.0,14.3
1992-06-15,26.4,17.0,21.7,50323.91,0.0,0.0,0.0,15.2
1992-06-16,23.5,13.7,18.6,49504.11,0.0,0.0,0.0,12.6
1992-06-17,26.2,13.9,20.1,50364.67,0.0,0.0,0.0,16.9
1992-06-18,24.3,13.2,19.1,50382.77,0.0,0.0,0.0,20.2
1992-06-19,23.5,17.5,19.9,10990.43,7.6,7.6,0.0,20.2
1992-06-20,24.6,18.4,20.6,22388.08,8.2,8.2,0.0,13.6
1992-06-21,23.0,15.2,18.7,50400.0,0.0,0.0,0.0,17.9
1992-06-22,15.6,12.2,14.1,18938.74,0.0,0.0,0.0,21.6
1992-06-23,22.3,10.2,16.3,50400.0,0.0,0.0,0.0,14.5
1992-06-24,23.5,15.4,18.5,19210.93,16.3,16.3,0.0,16.9
1992-06-25,23.7,14.9,19.3,49163.3,0.0,0.0,0.0,15.1
1992-06-26,24.4,15.6,19.9,48449.32,0.0,0.0,0.0,14.2
1992-06-27,24.7,16.1,20.0,46038.31,3.3,3.3,0.0,9.5
1992-06-28,26.7,15.4,21.1,50400.0,0.0,0.0,0.0,14.0
1992-06-29,27.6,15.0,21.8,50400.0,0.0,0.0,0.0,16.7
1992-06-30,28.4,18.7,22.8,47668.98,2.2,2.2,0.0,13.7
1992-07-01,29.7,20.4,24.7,50277.89,0.5,0.5,0.0,12.7
1992-07-02,23.9,17.3,20.7,50400.0,0.0,0.0,0.0,16.4
1992-07-03,23.0,15.2,18.4,34353.85,12.2,12.2,0.0,17.9
1992-07-04,25.2,17.1,20.7,22075.76,3.6,3.6,0.0,18.0
1992-07-05,27.0,18.2,21.9,43774.88,0.0,0.0,0.0,16.7
1992-07-06,25.6,19.7,22.1,39565.57,3.0,3.0,0.0,17.7
1992-07-07,25.0,17.1,21.1,50236.92,0.0,0.0,0.0,13.8
1992-07-08,27.2,14.9,21.8,39382.1,0.9,0.9,0.0,17.3
1992-07-09,31.6,18.0,24.7,43487.09,10.4,10.4,0.0,22.3
1992-07-10,31.1,19.2,25.0,50060.09,0.0,0.0,0.0,19.7
1992-07-11,29.2,21.9,25.4,47660.5,0.5,0.5,0.0,20.3
1992-07-12,26.4,19.6,23.3,31199.88,4.5,4.5,0.0,11.5
1992-07-13,29.8,22.7,25.9,39311.89,0.7,0.7,0.0,27.5
1992-07-14,33.7,20.3,26.6,43232.23,1.3,1.3,0.0,20.4
1992-07-15,32.6,22.1,25.7,39872.23,31.4,31.4,0.0,14.6
1992-07-16,22.9,19.3,21.0,19996.16,1.5,1.5,0.0,16.8
1992-07-17,23.4,18.8,21.2,4452.23,0.8,0.8,0.0,15.8
1992-07-18,27.8,21.9,24.5,46459.2,0.2,0.2,0.0,10.4
1992-07-19,28.9,19.6,24.0,48089.6,2.5,2.5,0.0,11.6
1992-07-20,29.5,19.5,24.7,49302.43,0.0,0.0,0.0,14.9
1992-07-21,28.1,21.5,24.4,42099.82,6.8,6.8,0.0,13.5
1992-07-22,24.7,18.6,21.2,35500.66,0.0,0.0,0.0,14.3
1992-07-23,19.6,16.8,18.4,0.0,8.7,8.7,0.0,17.9
1992-07-24,20.7,16.4,18.0,12025.99,0.6,0.6,0.0,11.7
1992-07-25,22.9,15.6,19.2,47341.1,0.8,0.8,0.0,12.1
1992-07-26,23.6,15.4,19.7,3486.76,5.6,5.6,0.0,13.1
1992-07-27,28.1,20.6,23.6,34269.09,4.7,4.7,0.0,11.3
1992-07-28,24.6,18.3,21.1,48511.22,0.0,0.0,0.0,17.1
1992-07-29,28.9,15.3,22.4,47632.09,0.0,0.0,0.0,14.8
1992-07-30,25.4,18.8,22.4,46802.59,0.0,0.0,0.0,9.3
1992-07-31,26.0,18.6,22.8,30540.95,6.1,6.1,0.0,23.1
1992-08-01,24.6,17.3,21.1,47649.08,0.0,0.0,0.0,28.8
1992-08-02,27.3,14.7,21.4,45863.2,0.0,0.0,0.0,14.1
1992-08-03,26.8,17.7,22.1,45511.27,0.5,0.5,0.0,15.5
1992-08-04,27.8,19.1,22.5,43834.93,6.8,6.8,0.0,16.7
1992-08-05,25.2,15.7,20.4,44341.18,0.0,0.0,0.0,13.8
1992-08-06,26.4,14.4,20.8,47471.59,0.0,0.0,0.0,7.9
1992-08-07,26.7,16.7,21.5,47157.28,0.0,0.0,0.0,13.2
1992-08-08,25.2,16.2,21.0,42514.09,0.0,0.0,0.0,19.6
1992-08-09,25.7,20.6,22.5,11134.66,11.2,11.2,0.0,13.8
1992-08-10,26.9,19.4,22.6,40849.0,0.2,0.2,0.0,8.2
1992-08-11,30.9,20.4,24.0,32995.94,10.2,10.2,0.0,15.5
1992-08-12,26.1,18.6,22.0,44513.2,0.0,0.0,0.0,13.4
1992-08-13,23.1,17.6,20.3,21109.5,0.0,0.0,0.0,14.1
1992-08-14,22.1,17.1,19.5,35952.48,8.9,8.9,0.0,14.8
1992-08-15,17.6,16.3,16.9,0.0,16.7,16.7,0.0,21.3
1992-08-16,19.0,16.2,17.5,0.0,36.5,36.5,0.0,16.5
1992-08-17,20.5,18.0,19.3,0.0,45.4,45.4,0.0,12.0
1992-08-18,24.8,19.1,21.0,18000.0,15.5,15.5,0.0,9.6
1992-08-19,26.1,17.2,21.4,41612.41,0.0,0.0,0.0,13.8
1992-08-20,23.3,15.5,19.1,43622.42,0.0,0.0,0.0,13.8
1992-08-21,23.9,12.3,18.2,43808.88,0.0,0.0,0.0,8.4
1992-08-22,25.6,13.4,20.1,42876.65,0.0,0.0,0.0,8.1
1992-08-23,26.4,15.5,20.6,43014.89,0.0,0.0,0.0,11.8
1992-08-24,26.5,16.9,21.3,43200.0,0.0,0.0,0.0,9.7
1992-08-25,29.9,18.9,23.6,42982.34,0.3,0.3,0.0,10.8
1992-08-26,29.2,20.5,24.3,40120.41,2.7,2.7,0.0,6.4
1992-08-27,27.5,21.1,24.0,36205.28,3.6,3.6,0.0,9.9
1992-08-28,26.8,21.9,23.9,33598.92,3.0,3.0,0.0,26.1
1992-08-29,22.9,17.5,20.4,39768.46,0.5,0.5,0.0,25.8
1992-08-30,24.9,14.0,19.5,43200.0,0.0,0.0,0.0,18.6
1992-08-31,26.4,19.0,22.1,43200.0,0.0,0.0,0.0,19.4
1992-09-01,22.7,13.9,18.7,40808.82,0.0,0.0,0.0,20.2
1992-09-02,22.7,14.1,18.3,42021.38,0.0,0.0,0.0,15.1
1992-09-03,26.5,18.0,21.1,13959.69,24.4,24.4,0.0,15.4
1992-09-04,25.1,18.8,21.5,39790.17,3.9,3.9,0.0,12.0
1992-09-05,21.8,17.7,19.8,30780.26,0.7,0.7,0.0,15.8
1992-09-06,19.8,16.7,18.0,7121.36,1.0,1.0,0.0,14.5
1992-09-07,22.4,17.0,19.1,17487.9,5.9,5.9,0.0,12.1
1992-09-08,25.6,18.6,21.7,31841.78,1.1,1.1,0.0,14.1
1992-09-09,27.2,19.9,22.7,30222.96,7.0,7.0,0.0,11.2
1992-09-10,26.6,21.0,23.3,29119.02,2.3,2.3,0.0,20.9
1992-09-11,23.1,17.6,20.6,40386.39,3.3,3.3,0.0,17.3
1992-09-12,19.9,13.4,16.5,42151.01,0.0,0.0,0.0,16.2
1992-09-13,20.7,11.6,16.7,41993.36,0.0,0.0,0.0,7.9
1992-09-14,21.2,13.4,17.0,41835.76,0.0,0.0,0.0,11.5
1992-09-15,23.8,14.0,18.5,41678.32,0.0,0.0,0.0,10.5
1992-09-16,26.9,15.2,20.7,41521.14,0.0,0.0,0.0,10.6
1992-09-17,28.0,17.7,22.4,40374.43,0.0,0.0,0.0,11.3
1992-09-18,28.0,19.0,23.2,32799.23,0.0,0.0,0.0,16.1
1992-09-19,23.3,15.7,20.9,26700.28,1.5,1.5,0.0,20.0
1992-09-20,20.7,12.4,16.5,40531.79,0.0,0.0,0.0,11.6
1992-09-21,21.5,14.2,18.1,38723.25,0.0,0.0,0.0,16.3
1992-09-22,26.5,19.9,22.9,22306.45,1.1,1.1,0.0,18.2
1992-09-23,21.3,12.1,15.9,39922.43,9.7,9.7,0.0,24.7
1992-09-24,15.0,8.2,11.6,39625.44,0.0,0.0,0.0,20.7
1992-09-25,15.6,9.8,13.0,0.0,2.5,2.5,0.0,23.3
1992-09-26,20.3,14.1,17.3,7473.16,20.6,20.6,0.0,31.2
1992-09-27,22.9,16.1,19.5,11499.56,0.4,0.4,0.0,13.0
1992-09-28,21.2,14.0,17.8,25092.24,0.0,0.0,0.0,9.2
1992-09-29,16.4,10.1,14.5,38716.88,0.2,0.2,0.0,25.0
1992-09-30,11.9,7.1,9.6,26425.99,0.0,0.0,0.0,20.1
1992-10-01,13.3,4.7,8.8,38459.35,0.0,0.0,0.0,19.6
1992-10-02,19.9,5.7,12.6,38362.19,0.0,0.0,0.0,19.0
1992-10-03,23.5,11.6,16.9,38299.0,0.0,0.0,0.0,19.3
1992-10-04,17.8,12.6,15.1,28052.01,0.0,0.0,0.0,16.1
1992-10-05,13.1,7.8,10.5,37959.56,0.0,0.0,0.0,20.9
1992-10-06,13.5,4.5,9.2,38107.3,0.0,0.0,0.0,14.2
1992-10-07,18.5,5.3,11.4,38042.65,0.0,0.0,0.0,8.7
1992-10-08,19.7,5.8,12.6,37953.98,0.0,0.0,0.0,12.8
1992-10-09,19.9,12.0,16.2,7116.84,10.7,10.7,0.0,22.1
1992-10-10,21.0,14.0,17.6,34771.4,16.6,16.6,0.0,18.4
1992-10-11,19.9,12.2,15.0,24450.88,3.6,3.6,0.0,10.9
1992-10-12,16.5,9.4,13.0,33108.27,0.0,0.0,0.0,15.3
1992-10-13,16.6,9.5,12.8,29498.88,0.0,0.0,0.0,16.0
1992-10-14,15.9,6.3,11.2,25229.2,0.4,0.4,0.0,10.3
1992-10-15,22.8,11.9,16.5,35013.26,0.0,0.0,0.0,8.4
1992-10-16,23.1,12.1,17.6,35353.75,0.3,0.3,0.0,20.3
1992-10-17,17.7,6.2,11.2,35792.53,0.6,0.6,0.0,22.1
1992-10-18,11.0,5.4,8.2,28483.25,0.0,0.0,0.0,7.6
1992-10-19,8.6,3.8,6.7,26101.46,2.7,2.7,0.0,25.5
1992-10-20,8.9,1.5,5.3,31079.92,0.0,0.0,0.0,17.4
1992-10-21,13.9,6.3,10.0,28800.0,1.5,1.5,0.0,15.5
1992-10-22,11.9,5.2,8.0,34913.66,0.0,0.0,0.0,14.4
1992-10-23,14.1,3.2,8.3,34821.43,0.0,0.0,0.0,14.3
1992-10-24,18.5,7.2,11.7,28898.99,6.0,6.0,0.0,18.5
1992-10-25,11.4,4.5,8.1,32740.85,0.3,0.3,0.0,24.7
1992-10-26,12.6,2.5,7.2,33914.98,0.0,0.0,0.0,18.7
1992-10-27,12.2,4.7,8.8,34227.86,0.0,0.0,0.0,17.1
1992-10-28,12.2,4.2,8.7,32385.28,0.0,0.0,0.0,9.7
1992-10-29,16.4,6.8,11.3,27052.04,0.0,0.0,0.0,12.0
1992-10-30,12.6,8.3,10.0,25382.8,0.0,0.0,0.0,13.7
1992-10-31,9.0,6.3,7.7,0.0,3.0,3.0,0.0,16.7
1992-11-01,8.8,4.1,6.4,33230.2,0.0,0.0,0.0,13.5
1992-11-02,8.6,4.0,6.2,0.0,5.5,5.5,0.0,19.8
1992-11-03,15.2,9.0,11.5,0.0,23.2,23.2,0.0,23.4
1992-11-04,15.0,7.3,10.9,11188.54,0.0,0.0,0.0,15.3
1992-11-05,15.9,8.5,11.6,2695.94,4.6,4.6,0.0,10.9
1992-11-06,10.0,3.5,6.9,29198.36,1.1,1.1,0.0,17.3
1992-11-07,6.5,2.6,4.3,25353.23,0.0,0.0,0.0,11.0
1992-11-08,4.7,-1.2,1.6,26483.43,0.0,0.0,0.0,13.5
1992-11-09,4.0,-2.8,0.9,32069.94,0.0,0.0,0.0,10.1
1992-11-10,7.8,-0.3,4.2,32172.17,0.0,0.0,0.0,11.5
1992-11-11,12.3,5.6,8.8,9072.26,0.1,0.1,0.0,15.7
1992-11-12,16.3,8.8,11.9,11107.0,6.2,6.2,0.0,27.8
1992-11-13,15.8,4.7,10.4,29682.43,20.6,20.6,0.0,37.4
1992-11-14,6.1,0.6,3.7,31736.26,0.0,0.0,0.0,15.2
1992-11-15,5.5,-0.9,1.8,28184.1,0.0,0.0,0.0,18.1
1992-11-16,4.0,-2.7,0.5,31542.96,0.0,0.0,0.0,13.0
1992-11-17,8.9,-1.4,3.9,27013.13,0.2,0.2,0.07,19.7
1992-11-18,5.6,3.6,4.6,3368.55,0.3,0.3,0.0,10.7
1992-11-19,5.0,0.6,2.8,31320.04,0.0,0.0,0.0,12.2
1992-11-20,5.6,-1.6,2.3,28026.39,0.0,0.0,0.0,12.3
1992-11-21,13.4,4.0,9.0,20146.73,1.4,1.4,0.0,16.1
1992-11-22,15.9,11.2,13.5,0.0,21.7,21.7,0.0,14.8
1992-11-23,19.4,9.6,15.6,20387.52,11.9,11.9,0.0,20.3
1992-11-24,9.9,4.6,7.8,12220.77,0.1,0.1,0.0,13.7
1992-11-25,11.7,7.7,9.7,0.0,3.5,3.5,0.0,11.0
1992-11-26,13.5,9.7,11.8,0.0,15.1,15.1,0.0,10.6
1992-11-27,13.2,4.6,8.7,30734.69,0.0,0.0,0.0,14.4
1992-11-28,8.8,2.8,5.7,26477.49,0.0,0.0,0.0,10.8
